DateTime,Thermal Generation (MWh),Renewables Curtailment (MWh),Storage Charging (MWh),Storage Discharging (MWh),Storage SOC (MWh)
2020-07-01T00:00:00.0,3197.4337718773704,0.0,0.0,0.0,0.0
2020-07-01T01:00:00.0,2691.597084452098,0.0,0.0,0.0,0.0
2020-07-01T02:00:00.0,2278.185316356136,0.0,0.0,0.0,0.0
2020-07-01T03:00:00.0,2172.6666659690004,0.0,7.059109133501029,0.0,7.059109133501029
2020-07-01T04:00:00.0,2173.999999169,0.0,121.55880721981427,0.0,128.6179163533153
2020-07-01T05:00:00.0,2169.999999169,0.0,386.81214263353667,0.0,515.4300589868519
2020-07-01T06:00:00.0,2173.999999169,15.199999999999818,818.0561051268945,0.0,1333.4861641137466
2020-07-01T07:00:00.0,2169.999999169,76.20000000000005,166.51383588625345,0.0,1500.0
2020-07-01T08:00:00.0,2381.924623756735,111.89999999999986,0.0,0.0,1500.0
2020-07-01T09:00:00.0,2971.0783811003757,133.0999999999999,0.0,0.0,1500.0
2020-07-01T10:00:00.0,3256.936699310622,147.40000000000032,0.0,0.0,1500.0
2020-07-01T11:00:00.0,3727.4772407195683,152.99999999999977,0.0,0.0,1500.0
2020-07-01T12:00:00.0,4168.333333928,150.4999999999999,0.0,6.003073651141566,1493.9969263488586
2020-07-01T13:00:00.0,4181.075640966279,137.20000000000005,6.003073651141477,0.0,1500.0
2020-07-01T14:00:00.0,4566.899072462338,118.79999999999984,0.0,0.0,1500.0
2020-07-01T15:00:00.0,4524.509271200593,28.799999999999955,0.0,0.0,1500.0
2020-07-01T16:00:00.0,4751.4249113314645,0.0,0.0,0.0,1500.0
2020-07-01T17:00:00.0,4785.3333334,0.0,0.0,241.42933043611202,1258.570669563888
2020-07-01T18:00:00.0,4785.3333334,0.0,0.0,493.16811537305966,765.4025541908284
2020-07-01T19:00:00.0,4821.2821398296,0.0,0.0,500.0,265.40255419082837
2020-07-01T20:00:00.0,4770.495310127615,0.0,0.0,265.40255419082837,0.0
2020-07-01T21:00:00.0,4766.721663998687,0.0,0.0,0.0,0.0
2020-07-01T22:00:00.0,4466.106414816842,0.0,0.0,0.0,0.0
2020-07-01T23:00:00.0,3896.8318156229197,0.0,0.0,0.0,0.0
2020-07-02T00:00:00.0,2944.5692702370743,0.0,0.0,0.0,0.0
2020-07-02T01:00:00.0,2204.6666658410004,0.0,115.63333872073032,0.0,115.63333872073032
2020-07-02T02:00:00.0,2204.6666658410004,0.0,452.00907375842183,0.0,567.6424124791522
2020-07-02T03:00:00.0,2194.3509431292437,0.0,482.5884620840949,0.0,1050.230874563247
2020-07-02T04:00:00.0,2189.3333325050003,0.0,449.7691254367529,0.0,1500.0
2020-07-02T05:00:00.0,2438.939902210407,0.0,0.0,0.0,1500.0
2020-07-02T06:00:00.0,2583.666665857,0.0,0.0,10.89150470129936,1489.1084952987005
2020-07-02T07:00:00.0,2640.517856579617,0.0,10.891504701299404,0.0,1500.0
2020-07-02T08:00:00.0,2735.926262167939,110.60000000000014,0.0,0.0,1500.0
2020-07-02T09:00:00.0,2947.1936525417104,0.0,0.0,0.0,1500.0
2020-07-02T10:00:00.0,3414.2256696725844,0.0,0.0,0.0,1500.0
2020-07-02T11:00:00.0,3765.1087844319422,0.0,0.0,0.0,1500.0
2020-07-02T12:00:00.0,4188.993354284744,0.0,0.0,0.0,1500.0
2020-07-02T13:00:00.0,4335.633605502028,0.0,0.0,0.0,1500.0
2020-07-02T14:00:00.0,4599.8500239087125,9.5,0.0,0.0,1500.0
2020-07-02T15:00:00.0,4801.000000399999,16.199999999999818,0.0,64.00196221683557,1435.9980377831644
2020-07-02T16:00:00.0,5131.451278303406,0.0,64.00196221683565,0.0,1500.0
2020-07-02T17:00:00.0,5310.3333336,0.0,0.0,374.1934991595187,1125.8065008404812
2020-07-02T18:00:00.0,5310.3333336,0.0,0.0,498.80536975309343,627.0011310873879
2020-07-02T19:00:00.0,5367.5051866624835,0.0,0.0,386.05674267680206,240.94438841058582
2020-07-02T20:00:00.0,5017.0000002,0.0,0.0,240.94438841058582,0.0
2020-07-02T21:00:00.0,4708.637917386532,0.0,0.0,0.0,0.0
2020-07-02T22:00:00.0,4453.172449424485,0.0,0.0,0.0,0.0
2020-07-02T23:00:00.0,4133.526699326264,0.0,0.0,0.0,0.0
2020-07-03T00:00:00.0,3874.950960143893,0.0,0.0,0.0,0.0
2020-07-03T01:00:00.0,3618.8650590338616,0.0,0.0,0.0,0.0
2020-07-03T02:00:00.0,3511.380258475459,0.0,0.0,0.0,0.0
2020-07-03T03:00:00.0,3511.333332526,0.0,7.7763651532755995,0.0,7.7763651532755995
2020-07-03T04:00:00.0,3496.0149030184934,0.0,0.0,7.7763651532755995,0.0
2020-07-03T05:00:00.0,3215.91522944158,0.0,137.22133310906787,0.0,137.22133310906787
2020-07-03T06:00:00.0,3178.9999991739996,13.799999999999955,476.2832853255541,0.0,613.504618434622
2020-07-03T07:00:00.0,3209.9999991739996,74.59999999999968,486.022702942489,0.0,1099.527321377111
2020-07-03T08:00:00.0,3209.9999991739996,110.80000000000018,275.8868909844343,0.0,1375.4142123615452
2020-07-03T09:00:00.0,3194.3333325099998,132.9000000000001,124.58578763845473,0.0,1500.0
2020-07-03T10:00:00.0,3235.2450387871313,147.70000000000005,0.0,0.0,1500.0
2020-07-03T11:00:00.0,3586.743526551265,153.79999999999995,0.0,0.0,1500.0
2020-07-03T12:00:00.0,3914.507058074495,0.0,0.0,0.0,1500.0
2020-07-03T13:00:00.0,4479.3143397637705,0.0,0.0,0.0,1500.0
2020-07-03T14:00:00.0,4875.727251030279,0.0,0.0,57.91405565637575,1442.0859443436243
2020-07-03T15:00:00.0,4924.3333336,0.0,57.914055656375666,0.0,1500.0
2020-07-03T16:00:00.0,5202.0,0.0,0.0,43.310032974019386,1456.6899670259806
2020-07-03T17:00:00.0,5202.0,0.0,0.0,385.5096551212167,1071.1803119047638
2020-07-03T18:00:00.0,5190.471285654002,0.0,0.0,500.0,571.1803119047639
2020-07-03T19:00:00.0,5202.0,0.0,0.0,337.4227412008523,233.75757070391163
2020-07-03T20:00:00.0,5198.582541631542,0.0,0.0,207.02965461881396,26.727916085097682
2020-07-03T21:00:00.0,5202.0,0.0,0.0,26.727916085097682,0.0
2020-07-03T22:00:00.0,4886.181216870599,0.0,0.0,0.0,0.0
2020-07-03T23:00:00.0,4311.954082295871,0.0,0.0,0.0,0.0
2020-07-04T00:00:00.0,3769.6971102373373,0.0,0.0,-0.0,0.0
2020-07-04T01:00:00.0,3638.559169197651,0.0,0.0,-0.0,0.0
2020-07-04T02:00:00.0,3444.0608010971696,0.0,0.0,-0.0,0.0
2020-07-04T03:00:00.0,3377.212609106463,0.0,0.0,-0.0,0.0
2020-07-04T04:00:00.0,3213.254593096912,0.0,0.0,-0.0,0.0
2020-07-04T05:00:00.0,2892.333333448,0.0,168.1880875053238,0.0,168.1880875053238
2020-07-04T06:00:00.0,2861.333333456,0.0,330.3252538057254,0.0,498.51334131104926
2020-07-04T07:00:00.0,2861.333333456,0.0,412.3599325954796,0.0,910.8732739065289
2020-07-04T08:00:00.0,2861.3333334480003,0.0,285.98749419963855,0.0,1196.8607681061674
2020-07-04T09:00:00.0,2890.276223310237,129.89999999999986,218.957937791364,0.0,1415.8187058975313
2020-07-04T10:00:00.0,2892.3333334480003,145.20000000000027,84.18129410246868,0.0,1500.0
2020-07-04T11:00:00.0,3185.6811411048893,152.09999999999968,0.0,-0.0,1500.0
2020-07-04T12:00:00.0,3585.332545702979,151.19999999999982,0.0,-0.0,1500.0
2020-07-04T13:00:00.0,3941.5681405067994,139.0,0.0,-0.0,1500.0
2020-07-04T14:00:00.0,4212.295592182007,121.89999999999986,0.0,-0.0,1500.0
2020-07-04T15:00:00.0,4480.145815843143,92.89999999999986,0.0,-0.0,1500.0
2020-07-04T16:00:00.0,4937.073810572107,0.0,0.0,-0.0,1500.0
2020-07-04T17:00:00.0,5064.155037990463,0.0,0.0,317.3875539089572,1182.6124460910428
2020-07-04T18:00:00.0,5078.6666668,0.0,0.0,442.2131588050215,740.3992872860213
2020-07-04T19:00:00.0,5078.6666668,0.0,0.0,399.73489701552955,340.66439027049177
2020-07-04T20:00:00.0,5078.6666668,0.0,0.0,238.69492259051927,101.9694676799725
2020-07-04T21:00:00.0,5078.6666668,0.0,0.0,101.9694676799725,0.0
2020-07-04T22:00:00.0,4792.679171776894,0.0,0.0,-0.0,0.0
2020-07-04T23:00:00.0,3944.6598403212274,0.0,0.0,-0.0,0.0
2020-07-05T00:00:00.0,3759.6909211953916,0.0,0.0,-0.0,0.0
2020-07-05T01:00:00.0,3680.4645683496274,0.0,0.0,-0.0,0.0
2020-07-05T02:00:00.0,3612.23208986375,0.0,23.45302601651069,0.0,23.45302601651069
2020-07-05T03:00:00.0,3573.000000256,0.0,0.0,23.45302601651069,0.0
2020-07-05T04:00:00.0,3461.104377424224,0.0,0.0,-0.0,0.0
2020-07-05T05:00:00.0,2937.9097903445886,0.0,0.0,-0.0,0.0
2020-07-05T06:00:00.0,2830.333333456,11.5,422.071720455315,0.0,422.071720455315
2020-07-05T07:00:00.0,2861.333333456,73.19999999999982,519.9314498971745,0.0,942.0031703524895
2020-07-05T08:00:00.0,2801.419782171783,110.09999999999991,364.1778674635027,0.0,1306.1810378159923
2020-07-05T09:00:00.0,2830.333333456,132.30000000000018,142.40616219382977,0.0,1448.587200009822
2020-07-05T10:00:00.0,2799.3333334480003,147.4000000000001,51.412799990177874,0.0,1500.0
2020-07-05T11:00:00.0,3005.112291719568,154.00000000000023,0.0,-0.0,1500.0
2020-07-05T12:00:00.0,3405.9037756165685,152.20000000000005,0.0,-0.0,1500.0
2020-07-05T13:00:00.0,3767.4220610207344,0.0,0.0,-0.0,1500.0
2020-07-05T14:00:00.0,3930.590554485693,122.19999999999982,0.0,-0.0,1500.0
2020-07-05T15:00:00.0,4310.37704181978,0.0,0.0,-0.0,1500.0
2020-07-05T16:00:00.0,4620.990595338497,0.0,0.0,-0.0,1500.0
2020-07-05T17:00:00.0,4730.858390843197,0.0,0.0,303.07542458874065,1196.9245754112594
2020-07-05T18:00:00.0,4739.333333799999,0.0,0.0,352.808831872583,844.1157435386764
2020-07-05T19:00:00.0,4738.445727710539,0.0,0.0,500.0,344.11574353867644
2020-07-05T20:00:00.0,4677.666667199999,0.0,0.0,344.11574353867644,0.0
