DateTime,Thermal Generation (MWh),Renewables Curtailment (MWh),Storage Charging (MWh),Storage Discharging (MWh),Storage SOC (MWh)
2020-07-01T00:00:00.0,3197.433771877371,0.0,0.0,0.0,0.0
2020-07-01T01:00:00.0,2691.597084452098,0.0,0.0,0.0,0.0
2020-07-01T02:00:00.0,2278.185316356136,0.0,0.0,0.0,0.0
2020-07-01T03:00:00.0,2031.0067737474512,0.0,48.44119262518538,0.0,48.44119262518538
2020-07-01T04:00:00.0,2003.9999993240003,0.0,0.0,48.44119262518538,0.0
2020-07-01T05:00:00.0,2002.6666661240004,0.0,49.48616395874686,0.0,49.48616395874686
2020-07-01T06:00:00.0,2003.9999993240003,15.199999999999818,100.0,0.0,149.48616395874686
2020-07-01T07:00:00.0,2003.9999993240003,76.20000000000005,0.5138360412531462,0.0,150.0
2020-07-01T08:00:00.0,2381.924623756735,111.89999999999986,0.0,0.0,150.0
2020-07-01T09:00:00.0,2971.0783811003757,133.0999999999999,0.0,0.0,150.0
2020-07-01T10:00:00.0,3256.9366993106228,147.40000000000032,0.0,0.0,150.0
2020-07-01T11:00:00.0,3727.4772407195683,152.99999999999977,0.0,0.0,150.0
2020-07-01T12:00:00.0,4124.336407579142,150.4999999999999,0.0,50.0,100.0
2020-07-01T13:00:00.0,4125.072567315139,137.20000000000005,0.0,50.0,50.0
2020-07-01T14:00:00.0,4616.000000599999,118.79999999999984,49.100928137660496,0.0,99.10092813766049
2020-07-01T15:00:00.0,4575.408343062933,28.799999999999955,50.899071862339504,0.0,150.0
2020-07-01T16:00:00.0,4751.424911331466,0.0,0.0,0.0,150.0
2020-07-01T17:00:00.0,4976.762663836111,0.0,0.0,50.0,100.0
2020-07-01T18:00:00.0,5228.501448773062,0.0,0.0,50.0,50.0
2020-07-01T19:00:00.0,5271.2821398296,0.0,0.0,50.0,0.0
2020-07-01T20:00:00.0,5035.897864318446,0.0,0.0,0.0,0.0
2020-07-01T21:00:00.0,4766.72166399869,0.0,0.0,0.0,0.0
2020-07-01T22:00:00.0,4466.106414816842,0.0,0.0,0.0,0.0
2020-07-01T23:00:00.0,3896.83181562292,0.0,0.0,0.0,0.0
2020-07-02T00:00:00.0,2944.5692702370743,0.0,0.0,0.0,0.0
2020-07-02T01:00:00.0,2173.999999169,0.0,0.0,0.0,0.0
2020-07-02T02:00:00.0,2172.666665969,0.0,0.0,0.0,0.0
2020-07-02T03:00:00.0,2169.999999169,0.0,50.0,0.0,50.0
2020-07-02T04:00:00.0,2173.999999169,0.0,100.0,0.0,150.0
2020-07-02T05:00:00.0,2438.939902210407,0.0,0.0,0.0,150.0
2020-07-02T06:00:00.0,2594.5581705582995,0.0,0.0,0.0,150.0
2020-07-02T07:00:00.0,2629.626351878317,0.0,0.0,0.0,150.0
2020-07-02T08:00:00.0,2735.926262167938,110.60000000000014,0.0,0.0,150.0
2020-07-02T09:00:00.0,2947.19365254171,0.0,0.0,0.0,150.0
2020-07-02T10:00:00.0,3414.2256696725844,0.0,0.0,0.0,150.0
2020-07-02T11:00:00.0,3765.108784431942,0.0,0.0,0.0,150.0
2020-07-02T12:00:00.0,4188.993354284744,0.0,0.0,0.0,150.0
2020-07-02T13:00:00.0,4322.6666672,0.0,0.0,12.966938302028064,137.03306169797193
2020-07-02T14:00:00.0,4556.601572714146,9.5,0.0,43.24845119456611,93.78461050340583
2020-07-02T15:00:00.0,4847.666667399999,16.199999999999818,0.0,17.33529521683539,76.44931528657044
2020-07-02T16:00:00.0,5141.000000799999,0.0,73.55068471342956,0.0,150.0
2020-07-02T17:00:00.0,5634.526832759519,0.0,0.0,50.0,100.0
2020-07-02T18:00:00.0,5759.138703353094,0.0,0.0,50.0,50.0
2020-07-02T19:00:00.0,5703.5619293392865,0.0,0.0,50.0,-0.0
2020-07-02T20:00:00.0,5257.9443886105855,0.0,0.0,0.0,0.0
